classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
siborokokok tolong [Negative (2.0)] tindak sebab [Negative (2.0)] anak [Negative (4.0)] anak [Negative (4.0)] solusi [Positive (3.0)], siborokokok tolong tindak sebab anak anak solusi,['siborokokok tolong [Negative (2.0)] tindak sebab [Negative (2.0)] anak [Negative (4.0)] anak [Negative (4.0)] solusi [Positive (3.0)]'],-4.0,Negative,siborokokok tolong tindak sebab anak anak solusi
aja [Positive (1.0)] emang bayar [Negative (3.0)] sekolah [Positive (3.0)], aja emang bayar sekolah,['aja [Positive (1.0)] emang bayar [Negative (3.0)] sekolah [Positive (3.0)]'],0.0,Neutral,aja emang bayar sekolah
kayak [Negative (3.0)] gitu ama anak [Negative (3.0)] uda cium [Negative (3.0)] aspal, kayak gitu ama anak uda cium aspal,['kayak [Negative (3.0)] gitu ama anak [Negative (3.0)] uda cium [Negative (3.0)] aspal'],-3.0,Negative,kayak gitu ama anak uda cium aspal
bagus [Negative (4.0)] bagus [Negative (5.0)] byk beban [Negative (5.0)] negara, bagus bagus byk beban negara,['bagus [Negative (4.0)] bagus [Negative (5.0)] byk beban [Negative (5.0)] negara'],-5.0,Negative,bagus bagus byk beban negara
pas [Positive (3.0)] ketangkep nang [Negative (5.0)] ngomong khilaf [Negative (4.0)] tipu daya aja [Positive (1.0)], pas ketangkep nang ngomong khilaf tipu daya aja,['pas [Positive (3.0)] ketangkep nang [Negative (5.0)] ngomong khilaf [Negative (4.0)] tipu daya aja [Positive (1.0)]'],-4.0,Negative,pas ketangkep nang ngomong khilaf tipu daya aja
siswa [Positive (3.0)] jawa barat jago [Positive (3.0)] suruh [Negative (2.0)] main [Negative (2.0)] surabaya main [Negative (2.0)] hantam [Negative (6.0)], siswa jawa barat jago suruh main surabaya main hantam,['siswa [Positive (3.0)] jawa barat jago [Positive (3.0)] suruh [Negative (2.0)] main [Negative (2.0)] surabaya main [Negative (2.0)] hantam [Negative (6.0)]'],-5.0,Negative,siswa jawa barat jago suruh main surabaya main hantam
wajah didik [Negative (3.0)] indonesia, wajah didik indonesia,['wajah didik [Negative (3.0)] indonesia'],-3.0,Negative,wajah didik indonesia
astaghfirullah [Negative (3.0)], astaghfirullah,['astaghfirullah [Negative (3.0)]'],-3.0,Negative,astaghfirullah
adek [Negative (1.0)] nya insyaalloh ikhlas [Positive (4.0)] gebuk ngapain sujud kotor [Negative (5.0)] hidup [Positive (2.0)], adek nya insyaalloh ikhlas gebuk ngapain sujud kotor hidup,['adek [Negative (1.0)] nya insyaalloh ikhlas [Positive (4.0)] gebuk ngapain sujud kotor [Negative (5.0)] hidup [Positive (2.0)]'],-5.0,Negative,adek nya insyaalloh ikhlas gebuk ngapain sujud kotor hidup
omg miris [Negative (4.0)] awak lihat [Positive (3.0)] sekolah [Positive (4.0)] iya laku kayak [Negative (3.0)] nggk disekolahin krisis [Negative (4.0)] moral [Positive (4.0)] krisis [Negative (4.0)] pribadi orangtua mari [Negative (1.0)] didik [Negative (4.0)] anak [Negative (4.0)] rumah [Positive (3.0)] biar [Negative (3.0)] nggk, omg miris awak lihat sekolah iya laku kayak nggk disekolahin krisis moral krisis pribadi orangtua mari didik anak rumah biar nggk,['omg miris [Negative (4.0)] awak lihat [Positive (3.0)] sekolah [Positive (4.0)] iya laku kayak [Negative (3.0)] nggk disekolahin krisis [Negative (4.0)] moral [Positive (4.0)] krisis [Negative (4.0)] pribadi orangtua mari [Negative (1.0)] didik [Negative (4.0)] anak [Negative (4.0)] rumah [Positive (3.0)] biar [Negative (3.0)] nggk'],0.0,Neutral,omg miris awak lihat sekolah iya laku kayak nggk disekolahin krisis moral krisis pribadi orangtua mari didik anak rumah biar nggk
woi jajan aja [Positive (1.0)] sok jago [Negative (3.0)], woi jajan aja sok jago,['woi jajan aja [Positive (1.0)] sok jago [Negative (3.0)]'],-3.0,Negative,woi jajan aja sok jago
nang [Negative (5.0)] tangkap [Negative (4.0)], nang tangkap,['nang [Negative (5.0)] tangkap [Negative (4.0)]'],-4.0,Negative,nang tangkap
parah [Negative (5.0)] si kaki ema nya aja [Positive (1.0)] cium [Negative (3.0)] tangkap [Negative (4.0)], parah si kaki ema nya aja cium tangkap,['parah [Negative (5.0)] si kaki ema nya aja [Positive (1.0)] cium [Negative (3.0)] tangkap [Negative (4.0)]'],-4.0,Negative,parah si kaki ema nya aja cium tangkap
kan ahklaknya, kan ahklaknya,['kan ahklaknya'],0.0,Neutral,kan ahklaknya
kui ki nek ijen yo jireh jik smp ya [Positive (4.0)] alloh, kui ki nek ijen yo jireh jik smp ya alloh,['kui ki nek ijen yo jireh jik smp ya [Positive (4.0)] alloh'],4.0,Positive,kui ki nek ijen yo jireh jik smp ya alloh
halal cabut [Negative (5.0)] hak didik [Negative (3.0)], halal cabut hak didik,['halal cabut [Negative (5.0)] hak didik [Negative (3.0)]'],-3.0,Negative,halal cabut hak didik
ganggu [Negative (4.0)] tuh, ganggu tuh,['ganggu [Negative (4.0)] tuh'],-4.0,Negative,ganggu tuh
up, up,['up'],0.0,Neutral,up
jaman [Negative (2.0)] sekolah [Positive (3.0)] ya [Positive (5.0)] bullying emang kaya [Negative (2.0)] gin banter ktm musuh [Negative (4.0)] sekolah [Positive (3.0)] kalah [Negative (4.0)] palak doang [Negative (1.0)] giniin [Negative (4.0)] mending [Negative (4.0)] ajak [Positive (2.0)] tawur udah, jaman sekolah ya bullying emang kaya gin banter ktm musuh sekolah kalah palak doang giniin mending ajak tawur udah,['jaman [Negative (2.0)] sekolah [Positive (3.0)] ya [Positive (5.0)] bullying emang kaya [Negative (2.0)] gin banter ktm musuh [Negative (4.0)] sekolah [Positive (3.0)] kalah [Negative (4.0)] palak doang [Negative (1.0)] giniin [Negative (4.0)] mending [Negative (4.0)] ajak [Positive (2.0)] tawur udah'],-4.0,Negative,jaman sekolah ya bullying emang kaya gin banter ktm musuh sekolah kalah palak doang giniin mending ajak tawur udah
rekam [Negative (3.0)], rekam,['rekam [Negative (3.0)]'],-3.0,Negative,rekam
dampak [Negative (3.0)] minim [Negative (4.0)] ajar [Negative (4.0)] agama [Negative (4.0)] akhlak [Positive (4.0)] at budi pekerti sekolah [Positive (3.0)] at orang tua [Negative (4.0)] orang tua [Negative (4.0)] lalai [Negative (5.0)] gaul [Negative (4.0)] anak [Negative (4.0)] miriiss liat [Negative (1.0)] laku anak [Negative (3.0)] zaman, dampak minim ajar agama akhlak at budi pekerti sekolah at orang tua orang tua lalai gaul anak miriiss liat laku anak zaman,['dampak [Negative (3.0)] minim [Negative (4.0)] ajar [Negative (4.0)] agama [Negative (4.0)] akhlak [Positive (4.0)] at budi pekerti sekolah [Positive (3.0)] at orang tua [Negative (4.0)] orang tua [Negative (4.0)] lalai [Negative (5.0)] gaul [Negative (4.0)] anak [Negative (4.0)] miriiss liat [Negative (1.0)] laku anak [Negative (3.0)] zaman'],0.0,Neutral,dampak minim ajar agama akhlak at budi pekerti sekolah at orang tua orang tua lalai gaul anak miriiss liat laku anak zaman
poldajabar cianjur cianjur, poldajabar cianjur cianjur,['poldajabar cianjur cianjur'],0.0,Neutral,poldajabar cianjur cianjur
miris [Negative (4.0)] attitude, miris attitude,['miris [Negative (4.0)] attitude'],-4.0,Negative,miris attitude
cianjur, cianjur,['cianjur'],0.0,Neutral,cianjur
jadi [Negative (2.0)] gin laku gausah [Negative (4.0)] diblur muka, jadi gin laku gausah diblur muka,['jadi [Negative (2.0)] gin laku gausah [Negative (4.0)] diblur muka'],-4.0,Negative,jadi gin laku gausah diblur muka
rekam [Negative (3.0)] nyebarin komplot [Negative (4.0)] paok upload wkwk, rekam nyebarin komplot paok upload wkwk,['rekam [Negative (3.0)] nyebarin komplot [Negative (4.0)] paok upload wkwk'],-4.0,Negative,rekam nyebarin komplot paok upload wkwk
tangkap [Negative (3.0)] kabarin ya [Positive (4.0)], tangkap kabarin ya,['tangkap [Negative (3.0)] kabarin ya [Positive (4.0)]'],4.0,Positive,tangkap kabarin ya
aneh [Negative (4.0)] aneh [Negative (5.0)] aja [Positive (1.0)] manusia [Positive (4.0)] loo, aneh aneh aja manusia loo,['aneh [Negative (4.0)] aneh [Negative (5.0)] aja [Positive (1.0)] manusia [Positive (4.0)] loo'],-5.0,Negative,aneh aneh aja manusia loo
ketangkep pliiss ganti [Negative (3.0)], ketangkep pliiss ganti,['ketangkep pliiss ganti [Negative (3.0)]'],-3.0,Negative,ketangkep pliiss ganti
tolol [Negative (5.0)] gblk [Negative (5.0)], tolol gblk,['tolol [Negative (5.0)] gblk [Negative (5.0)]'],-5.0,Negative,tolol gblk
wahh anak [Negative (3.0)] diginiin [Negative (4.0)] kelarr hidup [Positive (2.0)] kelaarr, wahh anak diginiin kelarr hidup kelaarr,['wahh anak [Negative (3.0)] diginiin [Negative (4.0)] kelarr hidup [Positive (2.0)] kelaarr'],-4.0,Negative,wahh anak diginiin kelarr hidup kelaarr
ajak [Positive (1.0)] war harga [Positive (3.0)] cok, ajak war harga cok,['ajak [Positive (1.0)] war harga [Positive (3.0)] cok'],3.0,Positive,ajak war harga cok
tong tong liat [Negative (1.0)] tong pas [Positive (3.0)] lulus [Positive (6.0)] tau [Negative (4.0)], tong tong liat tong pas lulus tau,['tong tong liat [Negative (1.0)] tong pas [Positive (3.0)] lulus [Positive (6.0)] tau [Negative (4.0)]'],5.0,Positive,tong tong liat tong pas lulus tau
yah aja [Positive (1.0)] kaya [Negative (2.0)] gin rundung [Negative (4.0)] primitif [Negative (5.0)] yah, yah aja kaya gin rundung primitif yah,['yah aja [Positive (1.0)] kaya [Negative (2.0)] gin rundung [Negative (4.0)] primitif [Negative (5.0)] yah'],-5.0,Negative,yah aja kaya gin rundung primitif yah
sampah [Negative (4.0)], sampah,['sampah [Negative (4.0)]'],-4.0,Negative,sampah
tangkap [Negative (3.0)] tuh anak [Negative (3.0)] ajar [Negative (4.0)] tangkap [Negative (4.0)] orang tua [Negative (4.0)] ajarin bener [Negative (2.0)] kali rumah [Positive (4.0)], tangkap tuh anak ajar tangkap orang tua ajarin bener kali rumah,['tangkap [Negative (3.0)] tuh anak [Negative (3.0)] ajar [Negative (4.0)] tangkap [Negative (4.0)] orang tua [Negative (4.0)] ajarin bener [Negative (2.0)] kali rumah [Positive (4.0)]'],4.0,Positive,tangkap tuh anak ajar tangkap orang tua ajarin bener kali rumah
hukum [Negative (3.0)] negara adil [Negative (3.0)] tenang [Negative (1.0)] karma, hukum negara adil tenang karma,['hukum [Negative (3.0)] negara adil [Negative (3.0)] tenang [Negative (1.0)] karma'],0.0,Neutral,hukum negara adil tenang karma
bullying pnah abis [Negative (2.0)] adakan hukum [Negative (3.0)] dunk wenang anak [Negative (3.0)] bangsa bangga [Positive (3.0)] biar [Negative (3.0)] yaa allah [Positive (5.0)] lindung [Positive (5.0)] anak [Negative (3.0)], bullying pnah abis adakan hukum dunk wenang anak bangsa bangga biar yaa allah lindung anak,['bullying pnah abis [Negative (2.0)] adakan hukum [Negative (3.0)] dunk wenang anak [Negative (3.0)] bangsa bangga [Positive (3.0)] biar [Negative (3.0)] yaa allah [Positive (5.0)] lindung [Positive (5.0)] anak [Negative (3.0)]'],5.0,Positive,bullying pnah abis adakan hukum dunk wenang anak bangsa bangga biar yaa allah lindung anak
aduin aja [Positive (1.0)] sii biar [Negative (3.0)] tau [Negative (5.0)] jago [Positive (3.0)] kaya [Negative (2.0)] gmna, aduin aja sii biar tau jago kaya gmna,['aduin aja [Positive (1.0)] sii biar [Negative (3.0)] tau [Negative (5.0)] jago [Positive (3.0)] kaya [Negative (2.0)] gmna'],3.0,Positive,aduin aja sii biar tau jago kaya gmna
pgn knalan sma rundung [Negative (4.0)] ortunya laku apkh ad instagram nya, pgn knalan sma rundung ortunya laku apkh ad instagram nya,['pgn knalan sma rundung [Negative (4.0)] ortunya laku apkh ad instagram nya'],-4.0,Negative,pgn knalan sma rundung ortunya laku apkh ad instagram nya
bayi [Negative (3.0)] sookk jagooaan ajaarr hihh njalukk dipitess, bayi sookk jagooaan ajaarr hihh njalukk dipitess,['bayi [Negative (3.0)] sookk jagooaan ajaarr hihh njalukk dipitess'],-3.0,Negative,bayi sookk jagooaan ajaarr hihh njalukk dipitess
usut admin lapor [Positive (2.0)] aja [Positive (1.0)] biar [Negative (3.0)] ajar [Negative (4.0)] anak [Negative (4.0)] ajar [Negative (4.0)] lapor [Positive (2.0)] dibiarin, usut admin lapor aja biar ajar anak ajar lapor dibiarin,['usut admin lapor [Positive (2.0)] aja [Positive (1.0)] biar [Negative (3.0)] ajar [Negative (4.0)] anak [Negative (4.0)] ajar [Negative (4.0)] lapor [Positive (2.0)] dibiarin'],-4.0,Negative,usut admin lapor aja biar ajar anak ajar lapor dibiarin
kl muslim [Positive (3.0)] sujud orang ygy allah [Positive (5.0)] hak sujud, kl muslim sujud orang ygy allah hak sujud,['kl muslim [Positive (3.0)] sujud orang ygy allah [Positive (5.0)] hak sujud'],5.0,Positive,kl muslim sujud orang ygy allah hak sujud
tangkap [Negative (3.0)] penjara [Negative (5.0)] segeraa tolong [Negative (2.0)] sekolah [Positive (3.0)] sekolah [Positive (4.0)] kembali ajar [Negative (3.0)] pmp didik [Negative (3.0)] moral [Positive (4.0)] pancasila biar [Negative (3.0)] generasi [Negative (4.0)] hancur bengis [Negative (5.0)] kayak [Negative (4.0)] gin mohon [Negative (2.0)] kemendikbud utama didik [Negative (3.0)] akhlak [Positive (4.0)] moral [Positive (5.0)] sekolah [Positive (4.0)] biar [Negative (3.0)] anak [Negative (4.0)] bangsa bengis [Negative (5.0)] kayak [Negative (4.0)] gin satu [Negative (1.0)] musuh [Negative (5.0)], tangkap penjara segeraa tolong sekolah sekolah kembali ajar pmp didik moral pancasila biar generasi hancur bengis kayak gin mohon kemendikbud utama didik akhlak moral sekolah biar anak bangsa bengis kayak gin satu musuh,['tangkap [Negative (3.0)] penjara [Negative (5.0)] segeraa tolong [Negative (2.0)] sekolah [Positive (3.0)] sekolah [Positive (4.0)] kembali ajar [Negative (3.0)] pmp didik [Negative (3.0)] moral [Positive (4.0)] pancasila biar [Negative (3.0)] generasi [Negative (4.0)] hancur bengis [Negative (5.0)] kayak [Negative (4.0)] gin mohon [Negative (2.0)] kemendikbud utama didik [Negative (3.0)] akhlak [Positive (4.0)] moral [Positive (5.0)] sekolah [Positive (4.0)] biar [Negative (3.0)] anak [Negative (4.0)] bangsa bengis [Negative (5.0)] kayak [Negative (4.0)] gin satu [Negative (1.0)] musuh [Negative (5.0)]'],-5.0,Negative,tangkap penjara segeraa tolong sekolah sekolah kembali ajar pmp didik moral pancasila biar generasi hancur bengis kayak gin mohon kemendikbud utama didik akhlak moral sekolah biar anak bangsa bengis kayak gin satu musuh
jadi [Negative (2.0)] cipanas cianjur nendang anak [Negative (3.0)] sekolah [Positive (3.0)] anggota [Negative (3.0)] ormas laku aman, jadi cipanas cianjur nendang anak sekolah anggota ormas laku aman,['jadi [Negative (2.0)] cipanas cianjur nendang anak [Negative (3.0)] sekolah [Positive (3.0)] anggota [Negative (3.0)] ormas laku aman'],0.0,Neutral,jadi cipanas cianjur nendang anak sekolah anggota ormas laku aman
langsung [Positive (3.0)] calon wakil ganjar [Negative (3.0)], langsung calon wakil ganjar,['langsung [Positive (3.0)] calon wakil ganjar [Negative (3.0)]'],0.0,Neutral,langsung calon wakil ganjar
berani speak up neng [Negative (1.0)] takut [Negative (5.0)] terimakasih [Positive (5.0)] udah wakil, berani speak up neng takut terimakasih udah wakil,['berani speak up neng [Negative (1.0)] takut [Negative (5.0)] terimakasih [Positive (5.0)] udah wakil'],0.0,Neutral,berani speak up neng takut terimakasih udah wakil
setujuu ham era ganjar [Negative (3.0)] presiden tegak, setujuu ham era ganjar presiden tegak,['setujuu ham era ganjar [Negative (3.0)] presiden tegak'],-3.0,Negative,setujuu ham era ganjar presiden tegak
menkopolhukam mahfud mahfud gagal [Negative (4.0)] nggak [Positive (1.0)] salah [Negative (4.0)] ngomong kang, menkopolhukam mahfud mahfud gagal nggak salah ngomong kang,['menkopolhukam mahfud mahfud gagal [Negative (4.0)] nggak [Positive (1.0)] salah [Negative (4.0)] ngomong kang'],-4.0,Negative,menkopolhukam mahfud mahfud gagal nggak salah ngomong kang
ganjar [Negative (3.0)] hobi ngomong ngawur blunder ya [Positive (4.0)] maklum [Negative (2.0)] omong [Negative (5.0)] pesan [Negative (4.0)] gerombol [Negative (5.0)] banteng [Negative (4.0)] kasi [Negative (4.0)] yah lumayan [Negative (2.0)] capres lucu [Negative (2.0)] lucu [Negative (2.0)], ganjar hobi ngomong ngawur blunder ya maklum omong pesan gerombol banteng kasi yah lumayan capres lucu lucu,['ganjar [Negative (3.0)] hobi ngomong ngawur blunder ya [Positive (4.0)] maklum [Negative (2.0)] omong [Negative (5.0)] pesan [Negative (4.0)] gerombol [Negative (5.0)] banteng [Negative (4.0)] kasi [Negative (4.0)] yah lumayan [Negative (2.0)] capres lucu [Negative (2.0)] lucu [Negative (2.0)]'],4.0,Positive,ganjar hobi ngomong ngawur blunder ya maklum omong pesan gerombol banteng kasi yah lumayan capres lucu lucu
menkopolhukamnya, menkopolhukamnya,['menkopolhukamnya'],0.0,Neutral,menkopolhukamnya
tombol anti [Negative (2.0)] pdip, tombol anti pdip,['tombol anti [Negative (2.0)] pdip'],-2.0,Negative,tombol anti pdip
calon wakil gagal [Negative (4.0)] total senjata makan [Negative (1.0)] tuan, calon wakil gagal total senjata makan tuan,['calon wakil gagal [Negative (4.0)] total senjata makan [Negative (1.0)] tuan'],0.0,Neutral,calon wakil gagal total senjata makan tuan
ganjar [Negative (3.0)] mahfud, ganjar mahfud,['ganjar [Negative (3.0)] mahfud'],-3.0,Negative,ganjar mahfud
ya [Positive (4.0)] alloh beri [Negative (2.0)] bangsa pimpin amanah [Positive (5.0)] jujur [Negative (1.0)] rendah [Negative (6.0)] hati [Positive (4)] insyaallah [Positive (2.0)] ganjar [Negative (3.0)] mahfud md, ya alloh beri bangsa pimpin amanah jujur rendah hati insyaallah ganjar mahfud md,['ya [Positive (4.0)] alloh beri [Negative (2.0)] bangsa pimpin amanah [Positive (5.0)] jujur [Negative (1.0)] rendah [Negative (6.0)] hati [Positive (4)] insyaallah [Positive (2.0)] ganjar [Negative (3.0)] mahfud md'],-3.0,Negative,ya alloh beri bangsa pimpin amanah jujur rendah hati insyaallah ganjar mahfud md
partai dendam [Negative (5.0)] indonesia, partai dendam indonesia,['partai dendam [Negative (5.0)] indonesia'],-5.0,Negative,partai dendam indonesia
sih nilai [Positive (5.0)], sih nilai,['sih nilai [Positive (5.0)]'],5.0,Positive,sih nilai
panutan boss berani speak up salah [Negative (4.0)], panutan boss berani speak up salah,['panutan boss berani speak up salah [Negative (4.0)]'],-4.0,Negative,panutan boss berani speak up salah
senjata makan [Negative (1.0)] tua [Negative (5.0)] wakil aja [Positive (1.0)] mafud md aja [Positive (1.0)] bongkar [Negative (3.0)] aip teman, senjata makan tua wakil aja mafud md aja bongkar aip teman,['senjata makan [Negative (1.0)] tua [Negative (5.0)] wakil aja [Positive (1.0)] mafud md aja [Positive (1.0)] bongkar [Negative (3.0)] aip teman'],-3.0,Negative,senjata makan tua wakil aja mafud md aja bongkar aip teman
ganjar [Negative (3.0)] kerja [Positive (2.0)] jeblok [Negative (5.0)], ganjar kerja jeblok,['ganjar [Negative (3.0)] kerja [Positive (2.0)] jeblok [Negative (5.0)]'],-5.0,Negative,ganjar kerja jeblok
langsung [Positive (3.0)] calon wakil ganjar [Negative (3.0)], langsung calon wakil ganjar,['langsung [Positive (3.0)] calon wakil ganjar [Negative (3.0)]'],0.0,Neutral,langsung calon wakil ganjar
berani speak up neng [Negative (1.0)] takut [Negative (5.0)] terimakasih [Positive (5.0)] udah wakil, berani speak up neng takut terimakasih udah wakil,['berani speak up neng [Negative (1.0)] takut [Negative (5.0)] terimakasih [Positive (5.0)] udah wakil'],0.0,Neutral,berani speak up neng takut terimakasih udah wakil
